model,persona,opponent,seed,round,action,a_star,normative_defection,mismatch,cot_length,decision_layer,n_layers
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,1,D,D,False,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,2,D,D,False,False,61,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,3,D,D,False,False,38,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,4,D,D,False,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,5,D,D,False,True,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,6,D,D,False,False,29,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,7,C,D,True,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,8,D,D,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,9,C,D,True,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,10,C,D,True,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,11,D,D,False,False,38,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,12,D,D,False,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,13,C,D,True,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,14,C,D,True,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,15,D,D,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,16,D,D,False,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,17,D,D,False,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,18,D,D,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,19,D,D,False,False,69,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,6,20,D,D,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,1,D,D,False,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,2,D,D,False,False,61,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,3,D,D,False,False,38,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,4,D,D,False,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,5,C,D,True,False,34,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,6,D,D,False,False,62,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,7,D,D,False,False,59,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,8,C,D,True,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,9,D,D,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,10,D,D,False,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,11,D,D,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,12,D,D,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,13,C,D,True,False,35,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,14,C,D,True,False,88,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,15,D,D,False,False,24,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,16,D,D,False,True,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,17,D,D,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,18,D,D,False,False,64,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,19,D,D,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,6,20,C,D,True,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,1,D,D,False,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,2,C,D,True,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,3,D,D,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,4,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,5,D,D,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,6,D,D,False,False,30,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,7,D,D,False,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,8,D,D,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,9,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,10,D,D,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,11,D,D,False,False,33,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,12,D,D,False,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,13,D,D,False,False,64,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,14,D,D,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,15,D,D,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,16,D,D,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,17,D,D,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,18,D,D,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,19,D,D,False,False,38,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,7,20,C,D,True,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,1,D,D,False,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,2,D,D,False,True,48,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,3,D,D,False,True,35,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,4,C,D,True,False,68,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,5,C,D,True,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,6,D,D,False,False,64,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,7,D,D,False,False,66,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,8,D,D,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,9,C,D,True,False,50,31,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,10,C,D,True,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,11,D,D,False,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,12,C,D,True,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,13,D,D,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,14,D,D,False,False,64,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,15,D,D,False,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,16,D,D,False,False,69,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,17,D,D,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,18,C,D,True,False,62,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,19,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,7,20,C,D,True,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,1,D,D,False,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,2,D,D,False,True,48,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,3,D,D,False,True,69,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,4,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,5,D,D,False,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,6,D,D,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,7,D,D,False,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,8,D,D,False,False,66,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,9,D,D,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,10,D,D,False,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,11,D,D,False,False,73,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,12,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,13,D,D,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,14,C,D,True,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,15,D,D,False,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,16,C,D,True,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,17,C,D,True,False,34,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,18,D,D,False,False,71,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,19,D,D,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,7,20,C,D,True,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,1,D,D,False,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,2,C,D,True,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,3,D,D,False,False,39,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,4,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,5,D,D,False,True,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,6,D,D,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,7,D,D,False,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,8,C,D,True,False,64,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,9,D,D,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,10,D,D,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,11,C,D,True,False,72,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,12,D,D,False,False,35,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,13,C,D,True,False,63,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,14,D,D,False,True,73,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,15,D,D,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,16,C,D,True,False,79,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,17,D,D,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,18,D,D,False,False,82,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,19,D,D,False,True,67,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,7,20,D,D,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,1,D,D,False,True,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,2,D,D,False,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,3,D,D,False,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,4,D,D,False,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,5,D,D,False,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,6,D,D,False,False,29,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,7,D,D,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,8,D,D,False,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,9,D,D,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,10,D,D,False,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,11,C,D,True,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,12,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,13,D,D,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,14,D,D,False,False,30,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,15,D,D,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,16,D,D,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,17,D,D,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,18,D,D,False,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,19,D,D,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,8,20,D,D,False,False,62,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,1,D,D,False,True,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,2,D,D,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,3,D,D,False,True,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,4,C,D,True,False,35,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,5,C,D,True,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,6,D,D,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,7,D,D,False,False,28,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,8,D,D,False,False,63,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,9,C,D,True,False,51,31,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,10,C,D,True,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,11,D,D,False,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,12,C,D,True,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,13,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,14,C,D,True,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,15,D,D,False,False,64,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,16,D,D,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,17,D,D,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,18,D,D,False,True,62,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,19,C,D,True,False,58,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,8,20,D,D,False,False,66,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,1,D,D,False,True,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,2,D,D,False,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,3,D,D,False,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,4,D,D,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,5,C,D,True,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,6,D,D,False,False,66,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,7,D,D,False,False,38,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,8,D,D,False,False,35,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,9,C,D,True,False,59,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,10,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,11,D,D,False,False,29,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,12,D,D,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,13,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,14,D,D,False,False,29,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,15,D,D,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,16,D,D,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,17,C,D,True,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,18,D,D,False,False,63,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,19,D,D,False,False,35,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,8,20,D,D,False,False,67,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,1,D,D,False,True,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,2,D,D,False,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,3,D,D,False,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,4,D,D,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,5,D,D,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,6,D,D,False,False,46,31,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,7,D,D,False,False,43,31,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,8,C,D,True,False,68,31,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,9,C,D,True,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,10,C,D,True,False,48,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,11,D,D,False,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,12,D,D,False,False,33,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,13,C,D,True,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,14,D,D,False,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,15,D,D,False,False,74,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,16,C,D,True,False,68,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,17,D,D,False,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,18,D,D,False,True,62,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,19,D,D,False,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,8,20,C,D,True,False,65,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,1,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,2,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,3,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,4,D,D,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,5,D,D,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,6,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,7,D,D,False,False,35,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,8,C,D,True,False,64,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,9,C,D,True,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,10,D,D,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,11,D,D,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,12,D,D,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,13,D,D,False,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,14,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,15,D,D,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,16,D,D,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,17,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,18,C,D,True,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,19,D,D,False,False,48,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllC,9,20,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,1,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,2,D,D,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,3,D,D,False,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,4,D,D,False,True,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,5,C,D,True,False,26,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,6,C,D,True,False,98,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,7,D,D,False,False,58,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,8,D,D,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,9,C,D,True,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,10,D,D,False,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,11,C,D,True,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,12,D,D,False,False,59,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,13,D,D,False,True,70,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,14,C,D,True,False,39,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,15,C,D,True,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,16,D,D,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,17,C,D,True,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,18,D,D,False,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,19,C,D,True,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,AllD,9,20,D,D,False,False,72,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,1,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,2,D,D,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,3,D,D,False,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,4,D,D,False,True,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,5,D,D,False,False,48,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,6,C,D,True,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,7,D,D,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,8,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,9,D,D,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,10,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,11,D,D,False,False,92,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,12,D,D,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,13,D,D,False,False,73,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,14,D,D,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,15,D,D,False,False,58,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,16,C,D,True,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,17,D,D,False,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,18,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,19,D,D,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,Random,9,20,D,D,False,False,34,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,9,1,D,D,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,9,2,D,D,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,9,3,D,D,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,9,4,C,D,True,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,9,5,D,D,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,9,6,D,D,False,False,95,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,9,7,C,D,True,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,9,8,D,D,False,False,29,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,selfish,TFT,9,9,D,D,False,False,39,32,33
